player_name,RAPTOR_O,RAPTOR_D,RAPTOR_total,RAPTOR_WAR,RAPTOR_season,minutes_raptor
Kevin Love,1.929466557090327,0.3422521290645558,2.271718686154883,4.3130177680766,2022.0,1665
Kevin Porter Jr.,0.1749418767234855,-0.0848402172909825,0.090101659432503,2.786969811183602,2022.0,1907
Kevon Looney,-0.0643648799406213,2.415500501216423,2.351135621275802,5.703890427443824,2022.0,2180
Khem Birch,-1.638160599395467,-0.3185109895615373,-1.956671588957004,0.426356354467062,2022.0,1054
Khris Middleton,1.935834412265986,-0.6678507233104017,1.267983688955584,4.606012025805072,2022.0,2213
Killian Hayes,-3.684559365164491,-0.3734565191139052,-4.058015884278396,-1.101221599901634,2022.0,1647
Killian Tillie,-3.335430739082482,0.839692757235472,-2.49573798184701,0.0599661660992928,2022.0,461
Kira Lewis Jr.,-3.630862593453746,-0.4434151541978388,-4.074277747651585,-0.2318876611971423,2022.0,341
Klay Thompson,0.9799116439694432,-1.750901175163895,-0.7709895311944519,1.760982212531554,2022.0,1733
Kris Dunn,-1.366636074354363,0.1319559503548504,-1.234680123999513,0.2600018320333845,2022.0,336
Kristaps Porzingis,1.26002412198867,0.6001427183471167,1.860166840335787,3.503555541636837,2022.0,1481
Kyle Anderson,-1.324155641422123,0.7177696426405302,-0.6063859987815933,1.876176607307193,2022.0,1705
Kyle Kuzma,-1.754856339476996,-0.6122803100408278,-2.367136649517823,0.4307016062150357,2022.0,2204
Kyle Lowry,1.621001145198848,1.162018228472033,2.783019373670881,6.933985208646288,2022.0,2428
Kyrie Irving,5.033585516203344,-0.8797503404850436,4.153835175718301,4.46909823896289,2022.0,1261
LaMarcus Aldridge,-0.2411573213771769,1.83076823317327,1.589610911796093,2.319517969225026,2022.0,1050
LaMelo Ball,2.711671293118764,-0.6583781373652557,2.053293155753508,6.074391027392224,2022.0,2422
Lamar Stevens,-2.550634621842024,-0.0421116037502377,-2.592746225592261,0.0807971067212379,2022.0,1015
Lance Stephenson,-0.6426356111356821,-5.268125712772596,-5.91076132390828,-1.312600306731557,2022.0,814
Landry Shamet,-0.952293978120563,-0.1503867647086576,-1.102680742829221,1.339853383596152,2022.0,1629
Larry Nance Jr.,-0.0803512888580706,-0.3624590495442075,-0.442810338402278,1.383759750436984,2022.0,1170
Lauri Markkanen,1.642029500496541,-0.8889509675649214,0.7530785329316192,3.351907280596418,2022.0,1878
LeBron James,4.637281780028391,0.1045794050966082,4.741861185124999,7.985028730412155,2022.0,2084
Leandro Bolmaro,-5.373845599201958,1.744560615020618,-3.629284984181341,-0.1082626008568364,2022.0,241
Lindy Waters III,0.7086191601432608,0.7012586681513395,1.4098778282946,0.9871339648198382,2022.0,465
Lonnie Walker IV,-1.408271311158112,-1.825990531281869,-3.234261842439982,-0.3986426004456873,2022.0,1612
Lonzo Ball,0.0043975217821926,2.937473604732819,2.941871126515012,3.545859532037733,2022.0,1212
Lou Williams,-1.323417539419335,-1.08072782206039,-2.404145361479725,0.1404921668218739,2022.0,799
Luguentz Dort,-1.397355963391088,1.18636966808027,-0.2109862953108181,2.174036368856353,2022.0,1665
Luka Doncic,5.740278663199829,0.6425125083200834,6.382791171519912,13.57500802178443,2022.0,2853
Luka Garza,-0.4104542004774336,-2.568381892745369,-2.978836093222803,-0.0457605023352971,2022.0,389
Luke Kennard,1.539114971581311,-0.6674534279790265,0.8716615436022843,3.529662023109957,2022.0,1919
Malachi Flynn,-0.2616533890902585,0.1287979171810473,-0.1328554719092112,0.7604919110103511,2022.0,573
Malcolm Brogdon,2.356553988426825,-0.6601595798984892,1.696394408528336,2.727875359084309,2022.0,1206
Malcolm Hill,-0.1431276170906354,-0.9660616503010042,-1.109189267391639,0.1792571137483059,2022.0,212
Malik Beasley,0.4667716652081398,-2.031229155097284,-1.564457489889143,1.270844472772599,2022.0,2095
Malik Monk,1.785579797407783,-1.235187482001085,0.5503923154066985,3.612769924568255,2022.0,2139
Marcus Morris Sr.,-0.0570887409421891,-3.813781071636402,-3.870869812578591,-0.8890157250278361,2022.0,1564
Marcus Smart,1.222840848998238,1.605841834627773,2.828682683626011,8.8485687342307,2022.0,3056
Markelle Fultz,0.5146631843985613,1.641903698281928,2.156566882680489,0.9071792796028132,2022.0,360
Markieff Morris,-1.386561596755077,-1.768460002733006,-3.155021599488082,-0.0632801887022908,2022.0,301
Marquese Chriss,-3.712656311920829,-3.081899275368624,-6.794555587289454,-0.7753426809534435,2022.0,376
Marvin Bagley III,-0.8512423354025509,-0.1595412173264991,-1.01078355272905,1.006485953995794,2022.0,1146
Mason Plumlee,-2.187550097354838,0.9314078154277424,-1.256142281927096,1.37007474961514,2022.0,1793
Matisse Thybulle,-2.216038597117592,4.007251572630399,1.791212975512808,4.224184751998783,2022.0,1822
Matt Thomas,-1.043461643208775,0.3892432117921714,-0.6542184314166035,0.4864705415653549,2022.0,459
Maurice Harkless,-3.294387339426257,0.0163673634735135,-3.278019975952743,-0.2318442093636816,2022.0,863
Max Strus,1.970906461813424,0.3148675852425807,2.285774047056005,5.493181313162273,2022.0,2110
Maxi Kleber,-2.030055585655937,2.10442000996248,0.0743644243065435,2.757446820284628,2022.0,1907
Michael Porter Jr.,-4.409507857913219,5.636356815331962,1.226848957418743,0.5362090172308289,2022.0,265
Mikal Bridges,1.790096472250305,0.9426667758330632,2.732763248083368,9.382802883350834,2022.0,3354
Mike Conley,2.063415925858949,1.174820970445319,3.238236896304268,6.713103321569532,2022.0,2232
Mike Muscala,2.392034821550176,3.322714949845509,5.714749771395685,2.563662206796771,2022.0,592
Miles Bridges,1.736542251037044,-0.0497288881424985,1.686813362894545,6.431182834382515,2022.0,2837
Miles McBride,-1.432686531333765,1.509197647457839,0.0765111161240739,0.5306841243993198,2022.0,372
Mitchell Robinson,0.4562017095155998,2.438611670407888,2.894813379923487,5.279001481855422,2022.0,1848
Mo Bamba,-2.114574057676145,0.584924445049678,-1.529649612626467,1.136567678060403,2022.0,1824
Monte Morris,1.46455033104997,-2.005096720543583,-0.5405463894936123,2.646984638346186,2022.0,2395
Montrezl Harrell,2.053165171131524,0.5319680472396318,2.585133218371156,4.455444129743747,2022.0,1641
Moritz Wagner,0.448753531333186,-1.506189560228932,-1.057436028895746,0.8359909775014899,2022.0,960
Moses Brown,-4.206634963208524,-0.9370797767263278,-5.143714739934851,-0.4263536471321244,2022.0,345
Moses Moody,-2.604359702965632,-1.742640957397823,-4.347000660363454,-0.5903270435510556,2022.0,712
Mychal Mulder,-6.07535366563258,-3.04418457410371,-9.11953823973629,-0.7750660908986085,2022.0,239
Myles Turner,-1.152313265656377,2.462489939995904,1.310176674339527,2.557906996318148,2022.0,1235
Naji Marshall,-1.41563564859815,0.7264462670188108,-0.689189381579339,0.8446721818103153,2022.0,791
Nassir Little,0.0377075614855997,1.275729745323306,1.313437306808906,2.249052743259837,2022.0,1088
Nathan Knight,-0.6209969197267224,1.701133081331058,1.080136161604336,0.5250543676762844,2022.0,267
Naz Reid,-2.660968624699015,0.6693451871694392,-1.991623437529575,0.4964608154272077,2022.0,1269
Nemanja Bjelica,-1.188650384295163,1.747468186562353,0.5588178022671897,2.186129884753655,2022.0,1292
Nerlens Noel,-2.970886857138796,-0.0136378225506989,-2.984524679689495,-0.0670098254337975,2022.0,562
Nic Claxton,-1.356316030841869,1.636422118869576,0.2801060880277074,1.696352257777099,2022.0,1072
Nick Richards,-4.14958375347412,-0.5652542014809432,-4.714837954955064,-0.3690478820609771,2022.0,367
Nickeil Alexander-Walker,-1.773719915549308,-1.223067919943629,-2.996787835492937,-0.1984664678446322,2022.0,1471
Nicolas Batum,-1.563829036601105,1.709506444597252,0.1456774079961469,2.167206316226813,2022.0,1462
Nikola Jokic,8.52071477617959,6.05169603964178,14.57241081582137,23.9055544931349,2022.0,2647
Nikola Vucevic,-1.816075358926026,1.555940608412147,-0.2601347505138783,3.311257912226643,2022.0,2599
Norman Powell,1.298798140806498,-2.683743053147044,-1.384944912340546,1.008443447195788,2022.0,1458
OG Anunoby,0.1556388855838369,-0.1761561461871871,-0.0205172606033503,2.74299909255406,2022.0,1945
Obi Toppin,-0.543636298053415,-0.2543742890553086,-0.7980105871087235,1.221653643389698,2022.0,1230
Olivier Sarr,-3.439523196887885,-2.338166091844192,-5.777689288732077,-0.649178703863462,2022.0,421
Omer Yurtseven,-2.049417255578872,0.8766846643578272,-1.172732591221045,0.5994523708550108,2022.0,744
Onyeka Okongwu,-0.0373433173071026,2.227108976452611,2.189765659145508,2.775562564922549,2022.0,1100
Oshae Brissett,-1.130375456087037,-2.792230477943744,-3.922605934030781,-0.9365465269152032,2022.0,1564
Otto Porter Jr.,0.7501952381582773,1.797162217469557,2.547357455627834,4.778192807436522,2022.0,1767
P.J. Dozier,-2.638497725156297,2.569958001765075,-0.0685397233912215,0.4639244767289453,2022.0,340
P.J. Tucker,-0.626346826710791,2.327912513783868,1.701565687073077,5.658534823311524,2022.0,2490
P.J. Washington,0.0644951470782407,-1.382198550132365,-1.317703403054125,1.29565106889072,2022.0,1768
Pascal Siakam,1.913557096263009,-0.1960506329355957,1.717506463327413,6.40725094365783,2022.0,2838
Pat Connaughton,0.6029425247525291,0.2287090665984364,0.8316515913509654,3.680611241018695,2022.0,2009
Patrick Beverley,1.679362495827399,1.938938255766462,3.618300751593861,5.435824979259043,2022.0,1670
Patrick Williams,-1.702209935003492,-2.523375943604929,-4.225585878608422,-0.4438352961640102,2022.0,575
Patty Mills,0.2297171464704584,-1.807121716316584,-1.577404569846125,1.446015830086964,2022.0,2418
Paul George,1.140716838247721,3.950826649209097,5.091543487456818,4.402187969469462,2022.0,1077
Paul Millsap,-2.233578671156728,1.238658815810595,-0.9949198553461334,0.3293305510707805,2022.0,382
Paul Reed,0.7031906105333791,0.5373550013310823,1.240545611864462,0.9161576099028212,2022.0,442
Payton Pritchard,1.972848432644763,-0.3239276635233487,1.648920769121414,2.941506045882516,2022.0,1310
Precious Achiuwa,-2.517372390284928,2.144151406740321,-0.3732209835446072,2.262658045779584,2022.0,1892
Quentin Grimes,-1.393638878909563,1.433797932206373,0.0401590532968099,1.117362849367761,2022.0,786
R.J. Hampton,-3.619847276170201,-2.088148930623719,-5.707996206793919,-2.118598929453977,2022.0,1402
RJ Barrett,-0.656354940603608,-0.9226728889697248,-1.579027829573333,1.453869685788175,2022.0,2417
Rajon Rondo,-3.258733220959984,0.9504935680456054,-2.308239652914378,0.1606468321527845,2022.0,697
Raul Neto,-0.4487682643368207,-0.7146882043016911,-1.163456468638512,1.105904480026509,2022.0,1372
Reggie Bullock,-0.2123141300700861,-0.1471034452285948,-0.3594175752986808,3.184023023831464,2022.0,2609
Reggie Jackson,-0.9006622944304482,-0.0523612932106284,-0.9530235876410768,2.138605496984729,2022.0,2337
Richaun Holmes,-1.764674466526436,-1.183199406868299,-2.947873873394734,-0.1084863219084693,2022.0,1074
Ricky Rubio,0.464406264366694,3.580894939537492,4.045301203904186,3.392369214401481,2022.0,970
Robert Covington,-0.7286933137901741,2.641103454371011,1.912410140580837,4.628683417259376,2022.0,1940
Robert Williams III,0.6392239948762584,3.016426321131292,3.65565031600755,7.213416848901503,2022.0,2198
Robin Lopez,-2.63780766131493,-2.172185995367445,-4.809993656682375,-0.6382992059049635,2022.0,612
Rodney Hood,-2.450070270041273,-1.059854420236156,-3.509924690277429,-0.2704733808741794,2022.0,709
Rodney McGruder,-0.1440339154721464,-0.6688173770899889,-0.8128512925621354,0.7441820984058369,2022.0,754
Romeo Langford,-2.335936795012168,0.764370889895176,-1.571565905116992,0.4592611550415217,2022.0,771
Royce O'Neale,0.2440229775144751,1.197038161293686,1.441061138808161,5.544956335066986,2022.0,2594
Rudy Gay,-0.146087099589036,0.7605692832733891,0.614482183684353,1.779664994503969,2022.0,1038
Rudy Gobert,0.0637741439575261,6.822548609710641,6.886322753668167,11.37194670260348,2022.0,2317
Rui Hachimura,-0.8842695823935693,-2.972701874615372,-3.856971457008942,-0.5284910856434302,2022.0,943
Russell Westbrook,-1.155953572003861,-2.069635510293152,-3.225589082297012,-0.6592978821507846,2022.0,2678
Saben Lee,-1.938408482120238,0.0975219814692536,-1.840886500650984,0.2801236683157573,2022.0,604
Saddiq Bey,0.1259407069586663,-2.419866248828346,-2.29392554186968,0.6284311693347711,2022.0,2704
Sandro Mamukelashvili,-1.653392007549584,-7.16989697453546,-8.823288982085042,-1.256358789646226,2022.0,407
Santi Aldama,-2.809477244026139,-1.865065459685644,-4.674542703711783,-0.354748465790142,2022.0,360
Scottie Barnes,0.1446009670578553,0.6901858241586861,0.8347867912165415,5.022354503459047,2022.0,2750
Semi Ojeleye,-5.38692130178534,-4.539674479108197,-9.926595780893535,-1.468582274176583,2022.0,406
Serge Ibaka,-3.988513214247344,-0.5211497612374851,-4.509662975484828,-0.7954617547886937,2022.0,899
Seth Curry,1.324663822176406,-1.052646317617582,0.2720175045588241,3.456124350615775,2022.0,2267
Shai Gilgeous-Alexander,2.752404062046188,-0.8764460051488945,1.875958056897294,4.599762158612561,2022.0,1942
Shake Milton,-0.4921101581150827,-1.119206672759909,-1.611316830874992,0.7965393538474567,2022.0,1337
Skylar Mays,-1.558340218432396,-3.001747806397939,-4.560088024830335,-0.2148772102473042,2022.0,229
Spencer Dinwiddie,1.884695177117911,-0.4806939157010215,1.404001261416889,5.262388025938337,2022.0,2481
Stanley Johnson,-0.6896693830034214,0.1875809316974457,-0.5020884513059757,1.248852331759496,2022.0,1094
Stephen Curry,6.242839239197416,0.5524436027774468,6.795282841974863,14.92691877974969,2022.0,2975
Sterling Brown,-3.318176241386178,1.462859538462581,-1.855316702923597,0.292489091505477,2022.0,654
Steven Adams,1.685480149685471,0.4503484666970344,2.135828616382506,5.263587097232344,2022.0,2113
Svi Mykhailiuk,-2.944605763456585,-1.306221496117965,-4.25082725957455,-0.5384413872389467,2022.0,721
T.J. McConnell,-0.364020699156999,0.8689561052482953,0.5049354060912963,1.078814223884985,2022.0,652
Taj Gibson,-1.700070900573771,0.848117221819257,-0.8519536787545139,0.9066441563603024,2022.0,946
Talen Horton-Tucker,-2.399577767497916,-0.0182279457176064,-2.417805713215523,0.2552684418752125,2022.0,1511
Taurean Prince,-0.9954429763468444,-0.0508798678691781,-1.046322844216023,1.094160587025316,2022.0,1242
Terance Mann,-0.1381220122977062,0.6471638393216974,0.5090418270239911,3.818417476505554,2022.0,2317
Terence Davis,1.956561068357797,0.2804706123576352,2.237031680715432,1.379427339872831,2022.0,536
Terrence Ross,-1.658261505047883,-3.405583237997063,-5.063844743044946,-1.710856967792033,2022.0,1448
Terry Rozier,2.748444734933057,0.2440393236111792,2.992484058544236,7.158162425205495,2022.0,2458
Terry Taylor,1.200653786124255,-3.088716578806117,-1.888062792681862,0.3128505158720083,2022.0,714
Thaddeus Young,-0.5400972249881417,0.7268372931030983,0.1867400681149564,1.417298654215182,2022.0,932
Thanasis Antetokounmpo,-3.107812449653422,-0.7190338401668618,-3.826846289820283,-0.2699030053389405,2022.0,493
Theo Maledon,-3.0184596695405,-1.168548644123592,-4.187008313664092,-0.6667572514632012,2022.0,908
Thomas Bryant,-2.756948700213318,-3.821666327942417,-6.578615028155735,-0.8552378626059384,2022.0,439
Tim Frazier,-5.896141840462313,0.8139080642871769,-5.082233776175137,-0.2538178360493598,2022.0,208
Tim Hardaway Jr.,-0.0883525131415737,0.4936372137021109,0.4052847005605373,2.001993172249828,2022.0,1245
Timothe Luwawu-Cabarrot,-2.164402223571309,-0.9766615613514954,-3.141063784922805,-0.1420006286097391,2022.0,707
Tobias Harris,0.7185663855659797,-1.105967994214522,-0.3874016086485423,3.621488377713569,2022.0,3009
Tomas Satoransky,-2.658047897365452,-1.730744344165299,-4.388792241530751,-0.7614547015762954,2022.0,906
Tony Bradley,-2.437017194230179,3.627789267968235,1.190772073738056,1.097633544033695,2022.0,557
Tony Snell,-2.299828450459559,-1.308051996436699,-3.607880446896258,-0.3606574651495728,2022.0,823
Torrey Craig,-2.236995899333882,0.0435190527569784,-2.193476846576904,0.471482289070438,2022.0,1665
Trae Young,6.715589373105965,-3.049648489931295,3.665940883174671,9.403348566867688,2022.0,2838
Tre Jones,0.2804366886099401,1.935490388277889,2.215927076887829,2.878589553157793,2022.0,1148
Tre Mann,-2.233975542321788,-1.432108524149583,-3.666084066471371,-0.63752549839661,2022.0,1367
Trendon Watford,-2.675920002867042,-4.60810248085326,-7.284022483720303,-2.017638086227539,2022.0,869
Trent Forrest,-0.983422686092542,0.5368065230445092,-0.4466161630480328,0.8887449539557659,2022.0,765
Trevor Ariza,-4.036059281976271,-0.4649381653588801,-4.500997447335151,-0.4092415283242185,2022.0,462
Trey Burke,-2.197735987634369,-0.5302373715625549,-2.727973359196923,-0.001570935470862,2022.0,478
Trey Lyles,-0.4710466594687359,-1.547108501797736,-2.018155161266471,0.5718301510198179,2022.0,1537
Trey Murphy III,0.1636118107512596,-0.6202000779746621,-0.4565882672234026,1.155686975260426,2022.0,984
Tristan Thompson,-1.140320827371215,-0.594637804628821,-1.734958632000036,0.4914040172884237,2022.0,935
Troy Brown Jr.,-1.655592604588525,0.0671278900383706,-1.588464714550154,0.6451346157406724,2022.0,1092
Ty Jerome,-0.9463534611201072,0.4783515836769076,-0.4680018774431997,0.9273736143188543,2022.0,801
Tyler Cook,-4.353333798855542,-1.051623505992624,-5.404957304848166,-0.2703056615879794,2022.0,200
Tyler Herro,1.349516833389415,-1.25892752242555,0.0905893109638646,3.606439057518546,2022.0,2532
Tyrese Haliburton,2.764219875591649,-1.066540206758019,1.69767966883363,6.11234563355192,2022.0,2695
Tyrese Maxey,1.300616638202679,-1.523845892836979,-0.2232292546343005,4.017994131544688,2022.0,3135
Tyus Jones,1.373547283458899,-0.5064428883211132,0.8671043951377859,3.309020731087777,2022.0,1811
Usman Garuba,-1.182699704245779,-0.8972705290410927,-2.079970233286871,0.08178567316801,2022.0,239
Victor Oladipo,-1.114982375288723,1.269227768081677,0.1542453927929534,0.8216814747203895,2022.0,541
Vit Krejci,-2.886735393263637,-2.967887107961067,-5.854622501224704,-1.08804331707199,2022.0,690
Wayne Ellington,-1.287825357715617,-0.8772847085372586,-2.165110066252876,0.2409080720169524,2022.0,810
Wendell Carter Jr.,-0.5152737987377258,1.44233088192484,0.927057083187114,3.488158075628102,2022.0,1852
Wenyen Gabriel,0.9627312204258848,-2.938553477282161,-1.975822256856277,0.1420382410851396,2022.0,358
Wesley Matthews,-1.292151761829584,2.996706288342493,1.704554526512909,3.105203945374999,2022.0,1347
Will Barton,-0.5334564875302086,-1.413020408315325,-1.946476895845533,0.9758200067300596,2022.0,2449
Willy Hernangomez,1.590115743681573,-2.050460430408396,-0.4603446867268233,0.9871945956326744,2022.0,841
Xavier Tillman,-2.822317215929557,3.009920684717985,0.187603468788428,1.262197907651643,2022.0,840
Yuta Watanabe,-3.211671978269062,-1.860914357554802,-5.072586335823862,-0.5382507059088428,2022.0,455
Zach Collins,-3.258712911952761,-0.0460396523330648,-3.304752564285826,-0.1434827915308558,2022.0,502
Zach LaVine,2.359725952931765,-2.282752543891222,0.0769734090405437,3.588639255489834,2022.0,2481
Zeke Nnaji,-0.8456047624181308,-1.499713665530561,-2.345318427948692,0.1423392476590374,2022.0,707
Ziaire Williams,-0.9939264557625584,-0.9009537431020724,-1.89488019886463,0.6669666285452341,2022.0,1514
